Loss,Epochs,How may saturated
0.0099993,8261,0

x,Sin(x),NN prediction
-0.875112,-0.767615,-0.882212
-0.862521,-0.759485,-0.887891
-0.849929,-0.751234,-0.893171
-0.837338,-0.742863,-0.89804
-0.824746,-0.734375,-0.902486
-0.812155,-0.725771,-0.906497
-0.799563,-0.717052,-0.910063
-0.786971,-0.708218,-0.913171
-0.77438,-0.699273,-0.91581
-0.761788,-0.690217,-0.917968
-0.749197,-0.681051,-0.919635
-0.736605,-0.671777,-0.920799
-0.724014,-0.662397,-0.921449
-0.711422,-0.652912,-0.921574
-0.698831,-0.643323,-0.921163
-0.686239,-0.633632,-0.920206
-0.673648,-0.623841,-0.918693
-0.661056,-0.613951,-0.916613
-0.648465,-0.603963,-0.913957
-0.635873,-0.59388,-0.910716
-0.623281,-0.583703,-0.906882
-0.61069,-0.573433,-0.902444
-0.598098,-0.563072,-0.897396
-0.585507,-0.552622,-0.891731
-0.572915,-0.542084,-0.88544
-0.560324,-0.53146,-0.878519
-0.547732,-0.520752,-0.870961
-0.535141,-0.509962,-0.862762
-0.522549,-0.499091,-0.853916
-0.509958,-0.48814,-0.844422
-0.497366,-0.477112,-0.834275
-0.484774,-0.466009,-0.823475
-0.472183,-0.454831,-0.812019
-0.459591,-0.443582,-0.799909
-0.447,-0.432262,-0.787144
-0.434408,-0.420874,-0.773727
-0.421817,-0.409419,-0.75966
-0.409225,-0.397899,-0.744948
-0.396634,-0.386316,-0.729595
-0.384042,-0.374671,-0.713607
-0.371451,-0.362967,-0.696992
-0.358859,-0.351206,-0.679757
-0.346267,-0.339389,-0.661913
-0.333676,-0.327518,-0.64347
-0.321084,-0.315596,-0.624439
-0.308493,-0.303623,-0.604834
-0.295901,-0.291602,-0.584669
-0.28331,-0.279535,-0.563959
-0.270718,-0.267424,-0.542721
-0.258127,-0.25527,-0.520973
-0.245535,-0.243075,-0.498732
-0.232944,-0.230843,-0.47602
-0.220352,-0.218573,-0.452856
-0.20776,-0.206269,-0.429264
-0.195169,-0.193932,-0.405267
-0.182577,-0.181565,-0.380888
-0.169986,-0.169168,-0.356152
-0.157394,-0.156745,-0.331085
-0.144803,-0.144297,-0.305714
-0.132211,-0.131826,-0.280066
-0.11962,-0.119335,-0.25417
-0.107028,-0.106824,-0.228054
-0.0944365,-0.0942962,-0.201747
-0.0818451,-0.0817537,-0.17528
-0.0692534,-0.0691981,-0.148681
-0.0566619,-0.0566316,-0.121983
-0.0440705,-0.0440562,-0.0952152
-0.0314788,-0.0314736,-0.0684082
-0.0188873,-0.0188862,-0.0415936
-0.00629583,-0.00629579,-0.0148022
0.00629583,0.00629579,0.0119358
0.0188875,0.0188864,0.0385892
0.0314788,0.0314736,0.0651272
0.0440705,0.0440562,0.0915205
0.0566621,0.0566318,0.11774
0.0692534,0.0691981,0.143755
0.0818451,0.0817537,0.169538
0.0944367,0.0942964,0.195062
0.107028,0.106824,0.220298
0.11962,0.119335,0.245221
0.132211,0.131827,0.269805
0.144803,0.144297,0.294024
0.157394,0.156745,0.317856
0.169986,0.169169,0.341278
0.182577,0.181565,0.364267
0.195169,0.193932,0.386803
0.207761,0.206269,0.408868
0.220352,0.218573,0.43044
0.232944,0.230843,0.451504
0.245535,0.243076,0.472044
0.258127,0.25527,0.492043
0.270718,0.267424,0.511489
0.28331,0.279535,0.530368
0.295901,0.291602,0.548667
0.308493,0.303623,0.56638
0.321084,0.315596,0.583493
0.333676,0.327518,0.6
0.346267,0.339389,0.615894
0.358859,0.351206,0.631168
0.37145,0.362967,0.645818
0.384042,0.374671,0.659839
0.396634,0.386316,0.67323
0.409225,0.397898,0.685987
0.421817,0.409419,0.69811
0.434408,0.420874,0.7096
0.447,0.432262,0.720456
0.459591,0.443582,0.730681
0.472183,0.454831,0.740277
0.484775,0.466009,0.749247
0.497366,0.477112,0.757596
0.509958,0.48814,0.765327
0.522549,0.499091,0.772447
0.535141,0.509962,0.778962
0.547732,0.520752,0.784877
0.560324,0.531461,0.790201
0.572915,0.542084,0.794939
0.585507,0.552622,0.799101
0.598098,0.563072,0.802696
0.61069,0.573433,0.805732
0.623281,0.583703,0.808218
0.635873,0.59388,0.810163
0.648464,0.603963,0.811578
0.661056,0.613951,0.812472
0.673648,0.623841,0.812856
0.686239,0.633632,0.81274
0.698831,0.643323,0.812136
0.711422,0.652912,0.811053
0.724014,0.662397,0.809502
0.736605,0.671777,0.807495
0.749197,0.681051,0.805044
0.761788,0.690217,0.802157
0.77438,0.699273,0.798848
0.786972,0.708218,0.795126
0.799563,0.717051,0.791004
0.812155,0.725771,0.786492
0.824746,0.734376,0.781602
0.837337,0.742863,0.776344
0.849929,0.751234,0.770729
0.862521,0.759485,0.764769
0.875112,0.767615,0.758473
0.887704,0.775624,0.751853
0.900295,0.783511,0.744919
0.912887,0.791272,0.737682
