Loss,Epochs,How may saturated
0.00999834,6730,0

x,Sin(x),NN prediction
-0.875112,-0.767615,-0.915971
-0.862521,-0.759485,-0.923808
-0.849929,-0.751234,-0.931229
-0.837338,-0.742863,-0.938216
-0.824746,-0.734375,-0.944754
-0.812155,-0.725771,-0.950825
-0.799563,-0.717052,-0.956412
-0.786971,-0.708218,-0.961499
-0.77438,-0.699273,-0.966068
-0.761788,-0.690217,-0.970101
-0.749197,-0.681051,-0.973583
-0.736605,-0.671777,-0.976495
-0.724014,-0.662397,-0.97882
-0.711422,-0.652912,-0.980541
-0.698831,-0.643323,-0.981643
-0.686239,-0.633632,-0.982107
-0.673648,-0.623841,-0.981917
-0.661056,-0.613951,-0.981059
-0.648465,-0.603963,-0.979516
-0.635873,-0.59388,-0.977273
-0.623281,-0.583703,-0.974316
-0.61069,-0.573433,-0.970632
-0.598098,-0.563072,-0.966206
-0.585507,-0.552622,-0.961028
-0.572915,-0.542084,-0.955086
-0.560324,-0.53146,-0.948369
-0.547732,-0.520752,-0.940869
-0.535141,-0.509962,-0.932576
-0.522549,-0.499091,-0.923486
-0.509958,-0.48814,-0.913591
-0.497366,-0.477112,-0.902888
-0.484774,-0.466009,-0.891375
-0.472183,-0.454831,-0.87905
-0.459591,-0.443582,-0.865914
-0.447,-0.432262,-0.85197
-0.434408,-0.420874,-0.837222
-0.421817,-0.409419,-0.821676
-0.409225,-0.397899,-0.80534
-0.396634,-0.386316,-0.788223
-0.384042,-0.374671,-0.770338
-0.371451,-0.362967,-0.751698
-0.358859,-0.351206,-0.732319
-0.346267,-0.339389,-0.712219
-0.333676,-0.327518,-0.691418
-0.321084,-0.315596,-0.669936
-0.308493,-0.303623,-0.647797
-0.295901,-0.291602,-0.625026
-0.28331,-0.279535,-0.60165
-0.270718,-0.267424,-0.577697
-0.258127,-0.25527,-0.553198
-0.245535,-0.243075,-0.528182
-0.232944,-0.230843,-0.502683
-0.220352,-0.218573,-0.476733
-0.20776,-0.206269,-0.450368
-0.195169,-0.193932,-0.423622
-0.182577,-0.181565,-0.396532
-0.169986,-0.169168,-0.369133
-0.157394,-0.156745,-0.341463
-0.144803,-0.144297,-0.313559
-0.132211,-0.131826,-0.285457
-0.11962,-0.119335,-0.257194
-0.107028,-0.106824,-0.228807
-0.0944365,-0.0942962,-0.200334
-0.0818451,-0.0817537,-0.171809
-0.0692534,-0.0691981,-0.143269
-0.0566619,-0.0566316,-0.11475
-0.0440705,-0.0440562,-0.0862845
-0.0314788,-0.0314736,-0.0579076
-0.0188873,-0.0188862,-0.029653
-0.00629583,-0.00629579,-0.00155278
0.00629583,0.00629579,0.0263615
0.0188875,0.0188864,0.0540586
0.0314788,0.0314736,0.0815074
0.0440705,0.0440562,0.10868
0.0566621,0.0566318,0.135547
0.0692534,0.0691981,0.16208
0.0818451,0.0817537,0.188253
0.0944367,0.0942964,0.21404
0.107028,0.106824,0.239414
0.11962,0.119335,0.264353
0.132211,0.131827,0.288833
0.144803,0.144297,0.312831
0.157394,0.156745,0.336326
0.169986,0.169169,0.359298
0.182577,0.181565,0.381727
0.195169,0.193932,0.403595
0.207761,0.206269,0.424886
