Loss,Epochs,How may saturated
0.0499208,1493,0

x,Sin(x),NN prediction
-0.950662,-0.8138,-0.81299
-0.93807,-0.806418,-0.810259
-0.925478,-0.798909,-0.807529
-0.912887,-0.791272,-0.804799
-0.900295,-0.783511,-0.802068
-0.887704,-0.775624,-0.799338
-0.875112,-0.767615,-0.796608
-0.862521,-0.759485,-0.793877
-0.849929,-0.751234,-0.791147
-0.837338,-0.742863,-0.788416
-0.824746,-0.734375,-0.785686
-0.812155,-0.725771,-0.782956
-0.799563,-0.717052,-0.780225
-0.786971,-0.708218,-0.777495
-0.77438,-0.699273,-0.774765
-0.761788,-0.690217,-0.772034
-0.749197,-0.681051,-0.769304
-0.736605,-0.671777,-0.766574
-0.724014,-0.662397,-0.763843
-0.711422,-0.652912,-0.761113
-0.698831,-0.643323,-0.758383
-0.686239,-0.633632,-0.755652
-0.673648,-0.623841,-0.752922
-0.661056,-0.613951,-0.750191
-0.648465,-0.603963,-0.747461
-0.635873,-0.59388,-0.744731
-0.623281,-0.583703,-0.742
-0.61069,-0.573433,-0.73927
-0.598098,-0.563072,-0.73654
-0.585507,-0.552622,-0.733809
-0.572915,-0.542084,-0.731079
-0.560324,-0.53146,-0.726891
-0.547732,-0.520752,-0.716654
-0.535141,-0.509962,-0.706417
-0.522549,-0.499091,-0.696181
-0.509958,-0.48814,-0.685944
-0.497366,-0.477112,-0.675707
-0.484774,-0.466009,-0.66547
-0.472183,-0.454831,-0.655234
-0.459591,-0.443582,-0.644997
-0.447,-0.432262,-0.634761
-0.434408,-0.420874,-0.624524
-0.421817,-0.409419,-0.614287
-0.409225,-0.397899,-0.604051
-0.396634,-0.386316,-0.593162
-0.384042,-0.374671,-0.582009
-0.371451,-0.362967,-0.570856
-0.358859,-0.351206,-0.559703
-0.346267,-0.339389,-0.54855
-0.333676,-0.327518,-0.537397
-0.321084,-0.315596,-0.526244
-0.308493,-0.303623,-0.508764
-0.295901,-0.291602,-0.490978
-0.28331,-0.279535,-0.473191
-0.270718,-0.267424,-0.455405
-0.258127,-0.25527,-0.437618
-0.245535,-0.243075,-0.419831
-0.232944,-0.230843,-0.401181
-0.220352,-0.218573,-0.381787
-0.20776,-0.206269,-0.362393
-0.195169,-0.193932,-0.342998
-0.182577,-0.181565,-0.323604
-0.169986,-0.169168,-0.30421
-0.157394,-0.156745,-0.284749
-0.144803,-0.144297,-0.261863
-0.132211,-0.131826,-0.238976
-0.11962,-0.119335,-0.21609
-0.107028,-0.106824,-0.193193
-0.0944365,-0.0942962,-0.169531
-0.0818451,-0.0817537,-0.144901
-0.0692534,-0.0691981,-0.12027
-0.0566619,-0.0566316,-0.0956397
-0.0440705,-0.0440562,-0.0710094
-0.0314788,-0.0314736,-0.0462596
-0.0188873,-0.0188862,-0.0213416
-0.00629583,-0.00629579,0.00378379
0.00629583,0.00629579,0.0289247
0.0188875,0.0188864,0.0540103
0.0314788,0.0314736,0.0793532
0.0440705,0.0440562,0.104738
0.0566621,0.0566318,0.129437
0.0692534,0.0691981,0.153722
0.0818451,0.0817537,0.178009
0.0944367,0.0942964,0.202295
0.107028,0.106824,0.226581
0.11962,0.119335,0.250868
0.132211,0.131827,0.275154
0.144803,0.144297,0.29944
0.157394,0.156745,0.323726
0.169986,0.169169,0.346741
0.182577,0.181565,0.366587
0.195169,0.193932,0.386338
0.207761,0.206269,0.406089
0.220352,0.218573,0.425771
0.232944,0.230843,0.445387
0.245535,0.243076,0.465003
0.258127,0.25527,0.484618
0.270718,0.267424,0.504234
0.28331,0.279535,0.52385
0.295901,0.291602,0.543121
