Loss,Epochs,How may saturated
0.0494644,1146,0

x,Sin(x),NN prediction
-0.950662,-0.8138,-0.849524
-0.93807,-0.806418,-0.839789
-0.925478,-0.798909,-0.830054
-0.912887,-0.791272,-0.820319
-0.900295,-0.783511,-0.810584
-0.887704,-0.775624,-0.800849
-0.875112,-0.767615,-0.791114
-0.862521,-0.759485,-0.781379
-0.849929,-0.751234,-0.771643
-0.837338,-0.742863,-0.761908
-0.824746,-0.734375,-0.752173
-0.812155,-0.725771,-0.742438
-0.799563,-0.717052,-0.732703
-0.786971,-0.708218,-0.722967
-0.77438,-0.699273,-0.713232
-0.761788,-0.690217,-0.703497
-0.749197,-0.681051,-0.693762
-0.736605,-0.671777,-0.684027
-0.724014,-0.662397,-0.674292
-0.711422,-0.652912,-0.664557
-0.698831,-0.643323,-0.654822
-0.686239,-0.633632,-0.645086
-0.673648,-0.623841,-0.635351
-0.661056,-0.613951,-0.625616
-0.648465,-0.603963,-0.615881
-0.635873,-0.59388,-0.606146
-0.623281,-0.583703,-0.596411
-0.61069,-0.573433,-0.586676
-0.598098,-0.563072,-0.57694
-0.585507,-0.552622,-0.567205
-0.572915,-0.542084,-0.55747
-0.560324,-0.53146,-0.547735
-0.547732,-0.520752,-0.538
-0.535141,-0.509962,-0.528265
-0.522549,-0.499091,-0.51853
-0.509958,-0.48814,-0.508795
-0.497366,-0.477112,-0.499059
-0.484774,-0.466009,-0.489324
-0.472183,-0.454831,-0.479589
-0.459591,-0.443582,-0.469854
-0.447,-0.432262,-0.460119
-0.434408,-0.420874,-0.450384
-0.421817,-0.409419,-0.440649
-0.409225,-0.397899,-0.430913
-0.396634,-0.386316,-0.421178
-0.384042,-0.374671,-0.411443
-0.371451,-0.362967,-0.401708
-0.358859,-0.351206,-0.391973
-0.346267,-0.339389,-0.382238
-0.333676,-0.327518,-0.372503
-0.321084,-0.315596,-0.362767
-0.308493,-0.303623,-0.353032
-0.295901,-0.291602,-0.343297
-0.28331,-0.279535,-0.333562
-0.270718,-0.267424,-0.323827
-0.258127,-0.25527,-0.314092
-0.245535,-0.243075,-0.304356
-0.232944,-0.230843,-0.294621
-0.220352,-0.218573,-0.284886
-0.20776,-0.206269,-0.275151
-0.195169,-0.193932,-0.265416
-0.182577,-0.181565,-0.255681
-0.169986,-0.169168,-0.239929
-0.157394,-0.156745,-0.223318
-0.144803,-0.144297,-0.206706
-0.132211,-0.131826,-0.190095
-0.11962,-0.119335,-0.173483
-0.107028,-0.106824,-0.156872
-0.0944365,-0.0942962,-0.140261
-0.0818451,-0.0817537,-0.122212
-0.0692534,-0.0691981,-0.104013
-0.0566619,-0.0566316,-0.0855458
-0.0440705,-0.0440562,-0.0634724
-0.0314788,-0.0314736,-0.0401721
-0.0188873,-0.0188862,-0.0168453
-0.00629583,-0.00629579,0.00659603
0.00629583,0.00629579,0.0301527
0.0188875,0.0188864,0.0542599
0.0314788,0.0314736,0.0782881
0.0440705,0.0440562,0.102179
0.0566621,0.0566318,0.125798
0.0692534,0.0691981,0.149158
0.0818451,0.0817537,0.172518
0.0944367,0.0942964,0.195878
0.107028,0.106824,0.219237
0.11962,0.119335,0.24013
0.132211,0.131827,0.259955
0.144803,0.144297,0.279694
0.157394,0.156745,0.299412
0.169986,0.169169,0.317275
0.182577,0.181565,0.329558
0.195169,0.193932,0.338572
0.207761,0.206269,0.347585
0.220352,0.218573,0.356599
0.232944,0.230843,0.365612
0.245535,0.243076,0.374626
0.258127,0.25527,0.38364
0.270718,0.267424,0.392653
0.28331,0.279535,0.401667
0.295901,0.291602,0.41068
0.308493,0.303623,0.419694
0.321084,0.315596,0.428708
0.333676,0.327518,0.437721
0.346267,0.339389,0.446735
0.358859,0.351206,0.455749
0.37145,0.362967,0.464762
0.384042,0.374671,0.473776
0.396634,0.386316,0.48279
0.409225,0.397898,0.491803
0.421817,0.409419,0.500817
0.434408,0.420874,0.50983
0.447,0.432262,0.518844
0.459591,0.443582,0.527858
0.472183,0.454831,0.536871
0.484775,0.466009,0.545885
0.497366,0.477112,0.554898
0.509958,0.48814,0.563912
0.522549,0.499091,0.572926
0.535141,0.509962,0.581939
0.547732,0.520752,0.590953
0.560324,0.531461,0.599967
0.572915,0.542084,0.60898
0.585507,0.552622,0.617994
0.598098,0.563072,0.625679
0.61069,0.573433,0.631443
0.623281,0.583703,0.637206
0.635873,0.59388,0.64297
0.648464,0.603963,0.648734
0.661056,0.613951,0.654497
0.673648,0.623841,0.660261
0.686239,0.633632,0.666025
0.698831,0.643323,0.671788
