Loss,Epochs,How may saturated
0.0499958,23053,0

x,Sin(x),NN prediction
-0.93807,-0.806418,-0.850146
-0.925478,-0.798909,-0.843384
-0.912887,-0.791272,-0.836457
-0.900295,-0.783511,-0.829366
-0.887704,-0.775624,-0.822109
-0.875112,-0.767615,-0.814689
-0.862521,-0.759485,-0.807106
-0.849929,-0.751234,-0.79936
-0.837338,-0.742863,-0.791453
-0.824746,-0.734375,-0.783386
-0.812155,-0.725771,-0.775159
-0.799563,-0.717052,-0.766773
-0.786971,-0.708218,-0.75823
-0.77438,-0.699273,-0.74953
-0.761788,-0.690217,-0.740676
-0.749197,-0.681051,-0.731668
-0.736605,-0.671777,-0.722507
-0.724014,-0.662397,-0.713196
-0.711422,-0.652912,-0.703734
-0.698831,-0.643323,-0.694124
-0.686239,-0.633632,-0.684368
-0.673648,-0.623841,-0.674466
-0.661056,-0.613951,-0.664422
-0.648465,-0.603963,-0.654236
-0.635873,-0.59388,-0.643911
-0.623281,-0.583703,-0.633447
-0.61069,-0.573433,-0.622847
-0.598098,-0.563072,-0.612113
-0.585507,-0.552622,-0.601248
-0.572915,-0.542084,-0.590252
-0.560324,-0.53146,-0.579129
-0.547732,-0.520752,-0.56788
-0.535141,-0.509962,-0.556508
-0.522549,-0.499091,-0.545016
-0.509958,-0.48814,-0.533404
-0.497366,-0.477112,-0.521677
-0.484774,-0.466009,-0.509835
-0.472183,-0.454831,-0.497883
-0.459591,-0.443582,-0.485821
-0.447,-0.432262,-0.473654
-0.434408,-0.420874,-0.461384
-0.421817,-0.409419,-0.449012
-0.409225,-0.397899,-0.436543
-0.396634,-0.386316,-0.423979
-0.384042,-0.374671,-0.411321
-0.371451,-0.362967,-0.398575
-0.358859,-0.351206,-0.385742
-0.346267,-0.339389,-0.372825
-0.333676,-0.327518,-0.359828
-0.321084,-0.315596,-0.346752
-0.308493,-0.303623,-0.333603
-0.295901,-0.291602,-0.32038
-0.28331,-0.279535,-0.307091
-0.270718,-0.267424,-0.293734
-0.258127,-0.25527,-0.280315
-0.245535,-0.243075,-0.266837
-0.232944,-0.230843,-0.253303
-0.220352,-0.218573,-0.239716
-0.20776,-0.206269,-0.226078
-0.195169,-0.193932,-0.212394
-0.182577,-0.181565,-0.198667
-0.169986,-0.169168,-0.184899
-0.157394,-0.156745,-0.171095
-0.144803,-0.144297,-0.157256
-0.132211,-0.131826,-0.143386
-0.11962,-0.119335,-0.12949
-0.107028,-0.106824,-0.115569
-0.0944365,-0.0942962,-0.101627
-0.0818451,-0.0817537,-0.0876675
-0.0692534,-0.0691981,-0.0736924
-0.0566619,-0.0566316,-0.059707
-0.0440705,-0.0440562,-0.0457134
-0.0314788,-0.0314736,-0.0317144
-0.0188873,-0.0188862,-0.0177134
-0.00629583,-0.00629579,-0.00371414
0.00629583,0.00629579,0.0102802
0.0188875,0.0188864,0.0242677
0.0314788,0.0314736,0.0382441
0.0440705,0.0440562,0.0522066
0.0566621,0.0566318,0.0661519
0.0692534,0.0691981,0.0800775
0.0818451,0.0817537,0.09398
0.0944367,0.0942964,0.107856
0.107028,0.106824,0.121702
0.11962,0.119335,0.135518
0.132211,0.131827,0.149298
0.144803,0.144297,0.16304
0.157394,0.156745,0.17674
0.169986,0.169169,0.190398
0.182577,0.181565,0.204008
0.195169,0.193932,0.217569
0.207761,0.206269,0.231077
0.220352,0.218573,0.244531
0.232944,0.230843,0.257926
0.245535,0.243076,0.271261
0.258127,0.25527,0.284532
0.270718,0.267424,0.297738
0.28331,0.279535,0.310875
0.295901,0.291602,0.32394
0.308493,0.303623,0.336932
0.321084,0.315596,0.349847
0.333676,0.327518,0.362683
0.346267,0.339389,0.375438
0.358859,0.351206,0.388109
0.37145,0.362967,0.400693
0.384042,0.374671,0.41319
0.396634,0.386316,0.425595
0.409225,0.397898,0.437905
0.421817,0.409419,0.450121
0.434408,0.420874,0.462239
0.447,0.432262,0.474257
0.459591,0.443582,0.486171
0.472183,0.454831,0.497981
0.484775,0.466009,0.509685
0.497366,0.477112,0.521279
0.509958,0.48814,0.532763
0.522549,0.499091,0.544133
0.535141,0.509962,0.555389
0.547732,0.520752,0.566527
0.560324,0.531461,0.577547
0.572915,0.542084,0.588446
0.585507,0.552622,0.599221
0.598098,0.563072,0.609874
0.61069,0.573433,0.620399
0.623281,0.583703,0.630796
0.635873,0.59388,0.641064
0.648464,0.603963,0.6512
0.661056,0.613951,0.661203
0.673648,0.623841,0.671072
0.686239,0.633632,0.680804
0.698831,0.643323,0.690399
0.711422,0.652912,0.699855
0.724014,0.662397,0.709169
0.736605,0.671777,0.718343
0.749197,0.681051,0.727373
0.761788,0.690217,0.736258
0.77438,0.699273,0.744997
0.786972,0.708218,0.753589
0.799563,0.717051,0.762033
0.812155,0.725771,0.770327
0.824746,0.734376,0.778471
0.837337,0.742863,0.786463
0.849929,0.751234,0.794302
0.862521,0.759485,0.801988
0.875112,0.767615,0.80952
0.887704,0.775624,0.816896
0.900295,0.783511,0.824116
0.912887,0.791272,0.831179
0.925478,0.798909,0.838085
0.93807,0.806418,0.844832
0.950661,0.8138,0.851419
0.963253,0.821053,0.857848
0.975845,0.828176,0.864116
0.988436,0.835167,0.870223
1.00103,0.842026,0.876169
1.01362,0.848751,0.881954
1.02621,0.855342,0.887576
1.0388,0.861797,0.893036
1.05139,0.868116,0.898333
1.06399,0.874297,0.903468
1.07658,0.880339,0.908439
1.08917,0.886242,0.913246
1.10176,0.892004,0.917891
1.11435,0.897625,0.922371
1.12694,0.903104,0.926689
1.13953,0.908439,0.930842
1.15213,0.91363,0.934832
