Loss,Epochs,How may saturated
0.0499985,8856,0

x,Sin(x),NN prediction
-0.93807,-0.806418,-0.879567
-0.925478,-0.798909,-0.873298
-0.912887,-0.791272,-0.866846
-0.900295,-0.783511,-0.86021
-0.887704,-0.775624,-0.853391
-0.875112,-0.767615,-0.846388
-0.862521,-0.759485,-0.839203
-0.849929,-0.751234,-0.831834
-0.837338,-0.742863,-0.824284
-0.824746,-0.734375,-0.816552
-0.812155,-0.725771,-0.808638
-0.799563,-0.717052,-0.800544
-0.786971,-0.708218,-0.79227
-0.77438,-0.699273,-0.783816
-0.761788,-0.690217,-0.775185
-0.749197,-0.681051,-0.766375
-0.736605,-0.671777,-0.757389
-0.724014,-0.662397,-0.748227
-0.711422,-0.652912,-0.738891
-0.698831,-0.643323,-0.729381
-0.686239,-0.633632,-0.719699
-0.673648,-0.623841,-0.709847
-0.661056,-0.613951,-0.699825
-0.648465,-0.603963,-0.689635
-0.635873,-0.59388,-0.679278
-0.623281,-0.583703,-0.668757
-0.61069,-0.573433,-0.658073
-0.598098,-0.563072,-0.647228
-0.585507,-0.552622,-0.636223
-0.572915,-0.542084,-0.62506
-0.560324,-0.53146,-0.613743
-0.547732,-0.520752,-0.602272
-0.535141,-0.509962,-0.590649
-0.522549,-0.499091,-0.578878
-0.509958,-0.48814,-0.566961
-0.497366,-0.477112,-0.554898
-0.484774,-0.466009,-0.542695
-0.472183,-0.454831,-0.530352
-0.459591,-0.443582,-0.517872
-0.447,-0.432262,-0.505259
-0.434408,-0.420874,-0.492514
-0.421817,-0.409419,-0.479642
-0.409225,-0.397899,-0.466643
-0.396634,-0.386316,-0.453523
-0.384042,-0.374671,-0.440283
-0.371451,-0.362967,-0.426926
-0.358859,-0.351206,-0.413457
-0.346267,-0.339389,-0.399878
-0.333676,-0.327518,-0.386192
-0.321084,-0.315596,-0.372403
-0.308493,-0.303623,-0.358514
-0.295901,-0.291602,-0.34453
-0.28331,-0.279535,-0.330452
