Loss,Epochs,How may saturated
0.0499562,2147,0

x,Sin(x),NN prediction
-3.14159,-2.53518e-06,-0.132106
-3.129,-0.0125936,-0.140647
-3.11641,-0.0251831,-0.149187
-3.10382,-0.0377681,-0.157727
-3.09122,-0.0503474,-0.166267
-3.07863,-0.0629187,-0.174807
-3.06604,-0.0754798,-0.183347
-3.05345,-0.0880292,-0.191887
-3.04086,-0.100565,-0.200428
-3.02827,-0.113084,-0.208968
-3.01567,-0.125586,-0.217508
-3.00308,-0.138067,-0.226048
-2.99049,-0.150527,-0.234588
-2.9779,-0.162963,-0.243128
-2.96531,-0.175373,-0.251669
-2.95272,-0.187755,-0.260209
-2.94013,-0.200107,-0.268749
-2.92753,-0.212428,-0.27729
-2.91494,-0.224715,-0.28583
-2.90235,-0.236966,-0.29437
-2.88976,-0.24918,-0.30291
-2.87717,-0.261354,-0.31145
-2.86458,-0.273487,-0.31999
-2.85198,-0.285576,-0.32853
-2.83939,-0.297621,-0.337071
-2.8268,-0.309618,-0.345611
-2.81421,-0.321566,-0.354151
-2.80162,-0.333463,-0.362691
-2.78903,-0.345307,-0.371231
-2.77644,-0.357096,-0.379771
-2.76384,-0.368829,-0.388311
-2.75125,-0.380503,-0.396852
-2.73866,-0.392117,-0.405392
-2.72607,-0.403669,-0.413932
-2.71348,-0.415157,-0.422472
-2.70089,-0.426578,-0.431012
-2.68829,-0.437933,-0.439553
-2.6757,-0.449218,-0.448093
-2.66311,-0.460431,-0.456633
-2.65052,-0.471572,-0.465173
-2.63793,-0.482638,-0.473713
-2.62534,-0.493628,-0.482254
-2.61275,-0.504539,-0.490794
-2.60015,-0.51537,-0.499334
-2.58756,-0.526119,-0.507874
-2.57497,-0.536785,-0.516414
-2.56238,-0.547366,-0.524954
-2.54979,-0.55786,-0.533495
-2.5372,-0.568266,-0.542035
-2.5246,-0.578581,-0.550575
-2.51201,-0.588805,-0.559115
-2.49942,-0.598936,-0.567655
-2.48683,-0.608971,-0.576195
-2.47424,-0.61891,-0.584736
-2.46165,-0.628751,-0.593276
-2.44906,-0.638492,-0.601816
-2.43646,-0.648132,-0.610356
-2.42387,-0.657669,-0.618896
-2.41128,-0.667102,-0.627437
-2.39869,-0.676429,-0.635977
-2.3861,-0.685649,-0.644517
-2.37351,-0.69476,-0.653057
-2.36091,-0.703761,-0.661597
-2.34832,-0.712651,-0.670137
-2.33573,-0.721427,-0.678677
-2.32314,-0.73009,-0.687218
-2.31055,-0.738636,-0.695758
-2.29796,-0.747065,-0.704298
-2.28537,-0.755376,-0.712839
-2.27277,-0.763567,-0.721378
-2.26018,-0.771637,-0.729919
-2.24759,-0.779584,-0.738459
-2.235,-0.787409,-0.746999
-2.22241,-0.795108,-0.755539
-2.20982,-0.802681,-0.764079
-2.19722,-0.810127,-0.77262
-2.18463,-0.817444,-0.781159
-2.17204,-0.824632,-0.7897
-2.15945,-0.831689,-0.79824
-2.14686,-0.838614,-0.80678
-2.13427,-0.845407,-0.81532
-2.12168,-0.852065,-0.823861
-2.10908,-0.858588,-0.832401
-2.09649,-0.864975,-0.840941
-2.0839,-0.871225,-0.849481
-2.07131,-0.877337,-0.858021
-2.05872,-0.883309,-0.866561
-2.04613,-0.889142,-0.874442
-2.03353,-0.894834,-0.881723
-2.02094,-0.900383,-0.889004
-2.00835,-0.905791,-0.896285
-1.99576,-0.911054,-0.903567
-1.98317,-0.916173,-0.910848
-1.97058,-0.921147,-0.918129
-1.95799,-0.925974,-0.92541
-1.94539,-0.930655,-0.931195
-1.9328,-0.935188,-0.936659
-1.92021,-0.939573,-0.942124
-1.90762,-0.94381,-0.947588
-1.89503,-0.947896,-0.953052
-1.88244,-0.951832,-0.958517
-1.86984,-0.955617,-0.963981
-1.85725,-0.959251,-0.969446
-1.84466,-0.962733,-0.97491
-1.83207,-0.966062,-0.980375
-1.81948,-0.969238,-0.985839
-1.80689,-0.97226,-0.991304
-1.7943,-0.975128,-0.996768
-1.7817,-0.977841,-0.999172
-1.76911,-0.9804,-0.999857
-1.75652,-0.982803,-1.00054
-1.74393,-0.98505,-1.00123
-1.73134,-0.987141,-1.00191
-1.71875,-0.989075,-1.0026
-1.70615,-0.990853,-1.00328
-1.69356,-0.992474,-1.00397
-1.68097,-0.993937,-1.00466
-1.66838,-0.995243,-1.00534
-1.65579,-0.99639,-1.00603
-1.6432,-0.99738,-1.00671
-1.6306,-0.998212,-1.00729
-1.61801,-0.998886,-1.00466
-1.60542,-0.999401,-1.00202
-1.59283,-0.999757,-0.999377
-1.58024,-0.999955,-0.996738
-1.56765,-0.999995,-0.994098
-1.55506,-0.999876,-0.991459
-1.54246,-0.999599,-0.988819
-1.52987,-0.999163,-0.98618
-1.51728,-0.998568,-0.983541
-1.50469,-0.997816,-0.980901
-1.4921,-0.996905,-0.977597
-1.47951,-0.995836,-0.97426
-1.46691,-0.994609,-0.970923
-1.45432,-0.993225,-0.967586
-1.44173,-0.991683,-0.964248
-1.42914,-0.989983,-0.960911
-1.41655,-0.988127,-0.957574
-1.40396,-0.986115,-0.954237
-1.39137,-0.983945,-0.950899
-1.37877,-0.98162,-0.947562
-1.36618,-0.97914,-0.944225
-1.35359,-0.976503,-0.940888
-1.341,-0.973713,-0.937551
-1.32841,-0.970767,-0.934213
-1.31582,-0.967668,-0.930876
-1.30322,-0.964416,-0.927539
-1.29063,-0.96101,-0.924202
-1.27804,-0.957453,-0.920864
-1.26545,-0.953743,-0.917527
-1.25286,-0.949882,-0.91419
-1.24027,-0.945871,-0.910853
-1.22768,-0.941709,-0.907516
-1.21508,-0.937399,-0.904179
-1.20249,-0.932939,-0.900841
-1.1899,-0.928332,-0.897504
-1.17731,-0.923578,-0.894167
-1.16472,-0.918677,-0.89083
-1.15213,-0.91363,-0.887493
-1.13953,-0.908439,-0.884155
-1.12694,-0.903104,-0.880818
-1.11435,-0.897625,-0.877481
-1.10176,-0.892004,-0.874144
-1.08917,-0.886242,-0.870806
-1.07658,-0.880339,-0.867469
-1.06399,-0.874297,-0.864132
-1.05139,-0.868116,-0.860795
-1.0388,-0.861797,-0.857458
-1.02621,-0.855342,-0.85412
-1.01362,-0.848751,-0.850783
-1.00103,-0.842026,-0.847446
-0.988436,-0.835167,-0.844109
-0.975845,-0.828176,-0.840771
-0.963253,-0.821053,-0.837434
-0.950662,-0.8138,-0.834097
-0.93807,-0.806418,-0.83076
-0.925478,-0.798909,-0.827423
-0.912887,-0.791272,-0.824085
-0.900295,-0.783511,-0.820748
-0.887704,-0.775624,-0.817411
-0.875112,-0.767615,-0.814074
-0.862521,-0.759485,-0.810736
-0.849929,-0.751234,-0.807399
-0.837338,-0.742863,-0.804062
-0.824746,-0.734375,-0.800611
-0.812155,-0.725771,-0.789827
-0.799563,-0.717052,-0.779042
-0.786971,-0.708218,-0.768257
-0.77438,-0.699273,-0.757473
-0.761788,-0.690217,-0.746688
-0.749197,-0.681051,-0.735903
-0.736605,-0.671777,-0.725118
-0.724014,-0.662397,-0.714334
-0.711422,-0.652912,-0.703549
-0.698831,-0.643323,-0.692764
-0.686239,-0.633632,-0.681979
-0.673648,-0.623841,-0.671194
-0.661056,-0.613951,-0.66041
-0.648465,-0.603963,-0.649625
-0.635873,-0.59388,-0.63884
-0.623281,-0.583703,-0.628055
-0.61069,-0.573433,-0.617271
-0.598098,-0.563072,-0.606486
-0.585507,-0.552622,-0.595701
-0.572915,-0.542084,-0.584916
-0.560324,-0.53146,-0.574131
-0.547732,-0.520752,-0.563347
-0.535141,-0.509962,-0.552562
-0.522549,-0.499091,-0.541777
-0.509958,-0.48814,-0.530992
-0.497366,-0.477112,-0.520208
-0.484774,-0.466009,-0.509423
-0.472183,-0.454831,-0.498638
-0.459591,-0.443582,-0.487853
-0.447,-0.432262,-0.477069
-0.434408,-0.420874,-0.466284
-0.421817,-0.409419,-0.455499
-0.409225,-0.397899,-0.444714
-0.396634,-0.386316,-0.43393
-0.384042,-0.374671,-0.423145
-0.371451,-0.362967,-0.41236
-0.358859,-0.351206,-0.401575
-0.346267,-0.339389,-0.39079
-0.333676,-0.327518,-0.380006
-0.321084,-0.315596,-0.369221
-0.308493,-0.303623,-0.358436
-0.295901,-0.291602,-0.347651
-0.28331,-0.279535,-0.336867
-0.270718,-0.267424,-0.326082
-0.258127,-0.25527,-0.315297
-0.245535,-0.243075,-0.304512
-0.232944,-0.230843,-0.293728
-0.220352,-0.218573,-0.282943
-0.20776,-0.206269,-0.267613
-0.195169,-0.193932,-0.250646
-0.182577,-0.181565,-0.233679
-0.169986,-0.169168,-0.216712
-0.157394,-0.156745,-0.199744
-0.144803,-0.144297,-0.182588
-0.132211,-0.131826,-0.164684
-0.11962,-0.119335,-0.14678
-0.107028,-0.106824,-0.128875
-0.0944365,-0.0942962,-0.109583
-0.0818451,-0.0817537,-0.0901656
